"FDT_STA_ID","STA_LV3_CODE","STA_LV1_CODE","STA_REC_CODE","Deq_Region","STA_DESC","FDT_SSC_CODE","FDT_SPG_CODE","STA_LV2_CODE","Latitude","Longitude","Majorbasincode","Majorbasinname","Basin","Subbasin","Huc6_Huc_8","Huc6_Huc_8_Name","Huc6_Name","Huc6_Huc_12","Huc6_Huc_12_Name","Huc6_Vahu5","Huc6_Vahu6","STA_CBP_NAME"
"2-HAZ007.16","SSTUDY","STREAM","SCRO","Blue Ridge","RT. 130 BRIDGE ABOCE MADISON HEIGHTS WAT",2,"RB","AMBNT",37.485,-79.16583333,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Harris Creek",20802030302,"Harris Creek","JM-C","JM08",NA
"2-HAZ010.92","AWTSHD","STREAM","SCRO","Blue Ridge","Harris Cr @ rt 657",2,"AW","AMBNT",37.50083333,-79.13583333,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Harris Creek",20802030302,"Harris Creek","JM-C","JM08",NA
"2-HCH004.81","AWTSHD","STREAM","SCRO","Blue Ridge","Hatcher Creek at Rt. 667 Bridge",2,"AW","AMBNT",37.54888889,-78.34583333,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-WILLIS",2080205,"Middle James Willis","Hatcher Creek",20802050205,"Hatcher Creek","JM-Q","JM67",NA
"2-HOL001.05","AWTSHD","RESERV","SCRO","Blue Ridge","HOLIDAY LAKE STA #1 NEAR DAM APPOMATTOX",2,"RL","AMBNT",37.39158056,-78.63600278,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Fishpond Creek-Appomattox River",20802070203,"Appomattox River-Fishpond Creek","JA-B","JA03",NA
"2-HOL003.15","ATRND","STREAM",NA,"Blue Ridge","RT. 614 BRIDGE",2,"TR","AMBNT",37.41611111,-78.63613889,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Fishpond Creek-Appomattox River",20802070203,"Appomattox River-Fishpond Creek","JA-B","JA03",NA
"2-HRE000.44","AWTSHD","STREAM","SCRO","Blue Ridge","Horsepen Cr @ rt683 west of rt15",2,"RB","AMBNT",37.34416667,-78.49083333,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Ducker Creek-Appomattox River",20802070205,"Appomattox River-Ducker Creek","JA-B","JA05",NA
"2-HRP000.42","SSTUDY","STREAM","SCRO","Blue Ridge","HORSEPEN CR. AT RT. 660",2,"RB","AMBNT",37.41722222,-78.28027778,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Big Guinea Creek",20802070404,"Big Guinea Creek","JA-D","JA18",NA
"2-HUO005.87","BIOMON","STREAM","WCRO","Blue Ridge","Off Rt. 602",2,"RB","AMBNT",37.5392,-79.44821111,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Otter Creek-James River",20802030101,"James River-Otter Creek","JM-A","JM01",NA
"2-HUS002.24","AWTSHD","STREAM","SCRO","Blue Ridge","Hunts Cr @ rt 675",2,"AW","AMBNT",37.688,-78.34947222,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Hunts Creek-Slate River",20802031403,"Slate River-Hunts Creek","JM-N","JM57",NA
"2-IVA000.05","SSTUDY","STREAM","SCRO","Blue Ridge","Ivy Cr- upstr of conf w/ blackwater cr",2,"RB","AMBNT",37.41805556,-79.18611111,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Cheese Creek-Ivy Creek",20802030303,"Ivy Creek-Cheese Creek","JM-C","JM09",NA
"2-IVA005.43","AWTSHD","STREAM","SCRO","Blue Ridge","Peaks View Park - Admore Bridge",2,"RB","AMBNT",37.4196,-79.2237,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Cheese Creek-Ivy Creek",20802030303,"Ivy Creek-Cheese Creek","JM-C","JM09",NA
"2-IVA005.75","SSTUDY","STREAM","SCRO","Blue Ridge","Ivy Cr @ peaksview-tenbury bridge",2,"RB","AMBNT",37.41666667,-79.22583333,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Cheese Creek-Ivy Creek",20802030303,"Ivy Creek-Cheese Creek","JM-C","JM09",NA
"2-IVA012.13","AWTSHD","STREAM","SCRO","Blue Ridge","Ivy Cr @ rt 662",2,"AW","AMBNT",37.39027778,-79.2825,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Cheese Creek-Ivy Creek",20802030303,"Ivy Creek-Cheese Creek","JM-C","JM09",NA
"2-JED008.07","APROB","STREAM","WCRO","Blue Ridge","Along USFS Rd 69",2,"AW","AMBNT",37.7974,-80.19388889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Cove Run-Dunlap Creek",20802010302,"Dunlap Creek-Cove Run","JU-C","JU13","VARS11-156"
"2-JES000.80","AWTSHD","STREAM","WCRO","Blue Ridge","ROUTE 614 BRIDGE - BOTETOURT COUNTY",2,"AW","AMBNT",37.54861111,-79.62861111,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","North Creek-Jennings Creek",20802011502,"Jennings Creek-North Creek","JU-O","JU57",NA
"2-JES002.87","BIOMON","STREAM","WCRO","Blue Ridge","Along Rt. 614, at USFS fishing access",2,"RB","AMBNT",37.5292,-79.6242,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","North Creek-Jennings Creek",20802011502,"Jennings Creek-North Creek","JU-O","JU57",NA
"2-JKS000.38","ATRND","STREAM","WCRO","Blue Ridge","RT. 727 IRON GATE",10018,"TR","AMBNT",37.78833333,-79.78111111,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Smith Creek-Jackson River",20802010507,"Jackson River-Smith Creek","JU-E","JU24","2016500"
"2-JKS006.67","AWTSHD","STREAM","WCRO","Blue Ridge","LOW WATER BR NEAR DABNEY LANCASTER COMM.",10018,"TM","AMBNT",37.81055556,-79.85416667,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Smith Creek-Jackson River",20802010507,"Jackson River-Smith Creek","JU-E","JU24",NA
"2-JKS013.29","AWTSHD","STREAM","WCRO","Blue Ridge","OFF ROUTE 696, ABOVE LOWMOOR - ALLEGHANY",10018,"TM","AMBNT",37.78055555,-79.92777778,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Pounding Mill Creek-Jackson River",20802010504,"Jackson River-Pounding Mill Creek","JU-E","JU21",NA
"2-JKS018.68","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 18 - CITY OF COVINGTON",10018,"TM","AMBNT",37.75638889,-79.9875,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Pounding Mill Creek-Jackson River",20802010504,"Jackson River-Pounding Mill Creek","JU-E","JU21",NA
"2-JKS023.61","ATRND","STREAM","WCRO","Blue Ridge","JACKSON RIVER AT COVINGTON GAGE",10018,"TM","AMBNT",37.78861111,-80.00083333,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Pounding Mill Creek-Jackson River",20802010504,"Jackson River-Pounding Mill Creek","JU-E","JU21","2013100"
"2-JKS026.01","AWTSHD","STREAM","WCRO","Blue Ridge","COVINGTON WATER FILTRATION PLANT",10018,"AW","AMBNT",37.81111111,-79.98888889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Indian Draft-Jackson River",20802010503,"Jackson River-Indian Draft","JU-E","JU11",NA
"2-JKS028.69","APROB","STREAM","WCRO","Blue Ridge","North of Intervale",2,"FP","AMBNT",37.82269167,-79.98936667,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Indian Draft-Jackson River",20802010503,"Jackson River-Indian Draft","JU-E","JU11","VAEQ99-431"
"2-JKS030.65","ATRND","STREAM","WCRO","Blue Ridge","ROUTE 687 BRIDGE, CLEARWATER PARK - ALLE",10018,"TM","AMBNT",37.84194445,-79.98916667,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Indian Draft-Jackson River",20802010503,"Jackson River-Indian Draft","JU-E","JU11","2013000"
"2-JKS033.06","APROB","STREAM","WCRO","Blue Ridge","Below confl with Indian Draft",2,"FP","AMBNT",37.85852778,-79.98352222,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Indian Draft-Jackson River",20802010503,"Jackson River-Indian Draft","JU-E","JU11","VA-1012"
"2-JKS034.04","BIOMON","STREAM",NA,"Blue Ridge","Jackson R. Upstream of Indian Draft",2,"RB","AMBNT",37.868528,-79.988689,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Falling Spring Creek-Jackson River",20802010502,"Jackson River-Falling Spring Creek","JU-E","JU10",NA
"2-JKS036.11","AWTSHD","STREAM","WCRO","Blue Ridge","JACKSON RIVER AT FALLING SPRING GAGE SMT",2,"PA","AMBNT",37.87638889,-79.9775,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Falling Spring Creek-Jackson River",20802010502,"Jackson River-Falling Spring Creek","JU-E","JU10",NA
"2-JKS042.29","BIOMON","STREAM",NA,"Blue Ridge","Jackson River at Sycamore Bend",2,"RB","AMBNT",37.937778,-79.955611,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Falling Spring Creek-Jackson River",20802010502,"Jackson River-Falling Spring Creek","JU-E","JU10",NA
"2-JKS044.10","AWTSHD","STREAM","WCRO","Blue Ridge","Below Gathright Dam at Gage",10018,"TM","AMBNT",37.94833333,-79.94944444,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Falling Spring Creek-Jackson River",20802010502,"Jackson River-Falling Spring Creek","JU-E","JU10",NA
"2-JKS044.60","AWTSHD","RESERV","WCRO","Blue Ridge","MOOMAW #1A-TOP-DAM #1B-MIDDLE-DAM #1C-BO",2,"RL","AMBNT",37.95138889,-79.95833333,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Lake Moomaw-Jackson River",20802010205,"Jackson River/Lake Moomaw","JU-B","JU08",NA
"2-JKS046.40","AWTSHD","RESERV","WCRO","Blue Ridge","MOOMAW #2ATOP CONF W/BIG LICK CREEK #2B-",2,"RL","AMBNT",37.95138889,-79.97638889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Lake Moomaw-Jackson River",20802010205,"Jackson River/Lake Moomaw","JU-B","JU08",NA
"2-JMS166.50","SSTUDY","STREAM","SCRO","Blue Ridge","James River at Rt. 690, Colombia, VA",2,"PA","AMBNT",37.74972222,-78.16194445,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-WILLIS",2080205,"Middle James Willis","Hooper Rock Creek-James River",20802050401,"James River-Hooper Rock Creek","JM-S","JM62",NA
"2-JMS176.63","ATRND","STREAM","SCRO","Blue Ridge","Rt. 15 Bridge",2,"TR","AMBNT",37.70972222,-78.30222222,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Bear Garden Creek-James River",20802031502,"James River-Bear Garden Creek","JM-O","JM58",NA
"2-JMS258.54","ATRND","STREAM","SCRO","Blue Ridge","UNDER RT. 29 BR -PERCIVALS ISLAND LOT",2,"TR","AMBNT",37.41027778,-79.13416667,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Opossum Creek-James River",20802030305,"James River-Opossum Creek","JM-C","JM11",NA
"2-JMS270.84","ATRND","STREAM","SCRO","Blue Ridge","AT POWER PLANT AT HOLCOMB ROCK DAM",2,"TR","AMBNT",37.50305556,-79.26222222,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Judith Creek-James River",20802030301,"James River-Judith Creek","JM-C","JM07",NA
"2-JMS275.75","ATRND","STREAM","WCRO","Blue Ridge","BELOW BIG ISLAND",10018,"TR","AMBNT",37.51333333,-79.33166667,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Thomas Mill Creek-James River",20802030103,"James River-Thomas Mill Creek","JM-A","JM03","2025500"
"2-JMS279.41","ATRND","STREAM","SCRO","Blue Ridge","BLUE RIDGE PKWY BRIDGE ABOVE BIG ISLAND",45128,"CB","AMBNT",37.555325,-79.36725556,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Otter Creek-James River",20802030101,"James River-Otter Creek","JM-A","JM01","2024752"
"2-JMS282.28","ATRND","STREAM","WCRO","Blue Ridge","RT. 501 BRIDGE, SE OF GLASGOW",10018,"TR","AMBNT",37.59119444,-79.38094444,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Otter Creek-James River",20802030101,"James River-Otter Creek","JM-A","JM01","2024752"
"2-JMS297.28","APROB","STREAM","WCRO","Blue Ridge","Downstream of Alpine",2,"FP","AMBNT",37.5791,-79.58219445,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Roaring Run-James River",20802011503,"James River-Roaring Run","JU-O","JU58","VARS11-163"
"2-JMS298.17","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 608 Pull Off",2,"PA","AMBNT",37.58016667,-79.59838889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Roaring Run-James River",20802011503,"James River-Roaring Run","JU-O","JU58",NA
"2-JMS309.13","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 11 BRIDGE AT BUCHANAN",10018,"AW","AMBNT",37.53,-79.67777778,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Purgatory Creek-James River",20802011501,"James River-Purgatory Creek","JU-O","JU56",NA
"2-JMS312.32","APROB","STREAM","WCRO","Blue Ridge","Upstr of David Run confluence",2,"FP","AMBNT",37.5389,-79.7197,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Hickory Hollow Branch-James River",20802011402,"James River-Hickory Hollow Branch","JU-N","JU54","VARS11-036"
"2-JMS313.85","AWTSHD","STREAM","WCRO","Blue Ridge","Rt 630 Springwood Boat Ramp",2,"AW","AMBNT",37.54766667,-79.74255556,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Hickory Hollow Branch-James River",20802011402,"James River-Hickory Hollow Branch","JU-N","JU54",NA
"2-JMS345.73","BIOMON","STREAM","WCRO","Blue Ridge","ROUTE 220 - 1ST BRIDGE BELOW COWPASTURE",10018,"TM","AMBNT",37.77555556,-79.78083333,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Big Creek-James River",20802010901,"James River-Big Creek","JU-I","JU37",NA
"2-JMS346.34","APROB","STREAM","WCRO","Blue Ridge","Upstream of Rt. 220 and Lick Run",NA,"FP","AMBNT",37.7831,-79.77588889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Big Creek-James River",20802010901,"James River-Big Creek","JU-I","JU37","VARS11-182"
"2-JOB000.39","AWTSHD","STREAM","WCRO","Blue Ridge","JOHNS CREEK AT NEW CASTLE GAGE RT. 615 B",2,"AW","AMBNT",37.50638889,-80.105,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Lower Johns Creek",20802011102,"Lower Johns Creek","JU-K","JU45","2017500"
"2-JOB013.77","APROB","STREAM","WCRO","Blue Ridge","Off Rt. 632, near Paxton Branch",2,"FP","AMBNT",37.4811,-80.2604,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Lower Johns Creek",20802011102,"Lower Johns Creek","JU-K","JU45","VARS11-056"
"2-JTH006.53","AWTSHD","STREAM","SCRO","Blue Ridge","X of 761 & 647 just off 501 past Bnsboro",2,"AW","AMBNT",37.46833333,-79.26305556,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Judith Creek-James River",20802030301,"James River-Judith Creek","JM-C","JM07",NA
"2-KAR001.59","AWTSHD","STREAM","WCRO","Blue Ridge","PRIVATE BR.OFF RT. 616,BELOW CONF.WHITE",2,"AW","AMBNT",37.77527778,-79.89416667,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Karnes Creek-White Rock Creek",20802010505,"White Rock Creek-Karnes Creek","JU-E","JU22",NA
"2-LAP001.20","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 726 BRIDGE",2,"AW","AMBNT",37.61094167,-79.80160555,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Lapsley Run-James River",20802011401,"James River-Lapsley Run","JU-N","JU51",NA
"2-LDJ000.60","AWTSHD","RESERV","PRO","Blue Ridge","AT DAM-RT.460 W., RT. 609 N NOTTOWAY CO.",2,"RL","AMBNT",37.16777778,-77.98361111,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Cellar Creek",20802070702,"Cellar Creek","JA-G","JA30",NA
"2-LDJ002.96","TMDL","STREAM","PRO","Blue Ridge","Lees Creek 0.5 mi above Lake Nottoway",7114,"TM","AMBNT",37.13638889,-77.97972222,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Cellar Creek",20802070702,"Cellar Creek","JA-G","JA30",NA
"2-LIF000.08","BIOMON","STREAM","SCRO","Blue Ridge","upstream of Forest Road 39",2,"RB","AMBNT",37.67155556,-79.28338889,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Browns Creek-Pedlar River",20802030202,"Pedlar River-Browns Creek","JM-B","JM05",NA
"2-LIP001.00","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 682 Bridge",2,"TM","AMBNT",37.63305555,-79.85638889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Patterson Creek",20802011204,"Patterson Creek","JU-L","JU49",NA
"2-LIT002.40","SSTUDY","STREAM","SCRO","Blue Ridge","LITTLE SANDY R. AT RT. 612",2,"TM","AMBNT",37.20805555,-78.32027778,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Sandy River",20802070305,"Bush River-Sandy River","JA-C","JA14",NA
"2-LIT004.77","APROB","STREAM","SCRO","Blue Ridge","Little Sandy Ck N of 629",2,"FP","AMBNT",37.17369445,-78.31577778,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Sandy River",20802070305,"Bush River-Sandy River","JA-C","JA14",NA
"2-LIT005.43","SSTUDY","STREAM","SCRO","Blue Ridge","Little Sandy Creek at Rt. 629 bridge",2,"RB","AMBNT",37.16555556,-78.31333333,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Sandy River",20802070305,"Bush River-Sandy River","JA-C","JA14",NA
"2-LMC000.40","ATRND","STREAM","WCRO","Blue Ridge","STATION #3 RT.625 BRIDGE (BOTETOURT COUN",2,"TR","AMBNT",37.51611111,-79.70972222,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Mill Creek-Looney Creek",20802011403,"Looney Creek-Mill Creek","JU-N","JU55",NA
"2-LOB000.37","APROB","STREAM","SCRO","Blue Ridge","Amherst County Prop. Off Rt. 60",9123,"TM","AMBNT",37.65805833,-79.17571389,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","North Fork Buffalo River-Buffalo River",20802030601,"Buffalo River-North Fork Buffalo River","JM-F","JM28","VAEQ99-059"
"2-LPS000.10","BIOMON","STREAM","WCRO","Blue Ridge","Upstr of Rt. 617, along trail",2,"RB","AMBNT",37.60371944,-80.07896944,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Barbours Creek",20802011202,"Barbours Creek","JU-L","JU47",NA
"2-LTQ000.64","AWTSHD","STREAM","WCRO","Blue Ridge","Rt. 779 Bridge",2,"RB","AMBNT",37.45472222,-80.01694444,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Little Catawba Creek-Catawba Creek",20802011301,"Catawba Creek-Little Catawba Creek","JU-M","JU52",NA
"2-LWW004.14","AWTSHD","STREAM","SCRO","Blue Ridge","Little Willis R @ rt 600",2,"AW","AMBNT",37.41083333,-78.41277778,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-WILLIS",2080205,"Middle James Willis","Little Willis River",20802050203,"Little Willis River","JM-Q","JM65",NA
"2-MBN000.96","AWTSHD","RESERV","SCRO","Blue Ridge","SANDY RIVER RESERVOIR, MARROWBONE CR AR",2,"RL","AMBNT",37.25472222,-78.30361111,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Sandy River",20802070305,"Bush River-Sandy River","JA-C","JA14",NA
"2-MEA000.75","SSTUDY","STREAM","SCRO","Blue Ridge","Meadow Cr @ Rt 661",2,"RB","AMBNT",37.55833333,-78.66194445,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Meadow Creek-North River",20802031302,"North River-Meadow Creek","JM-M","JM52",NA
"2-MEO000.38","AWTSHD","STREAM","WCRO","Blue Ridge","RT. 311 BRIDGE",2,"AW","AMBNT",37.49083333,-80.10666667,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Meadow Creek",20802011002,"Meadow Creek","JU-J","JU42",NA
"2-MIA000.79","AWTSHD","STREAM","WCRO","Blue Ridge","Junction of Rt. 11 and Rt. 722",2,"TM","AMBNT",37.50395,-79.73976944,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Mill Creek-Looney Creek",20802011403,"Looney Creek-Mill Creek","JU-N","JU55",NA
"2-MIN000.98","SSTUDY","RESERV","SCRO","Blue Ridge","Mill Cr Reservoir- Main Lake site @ dam",2,"RL","AMBNT",37.66111111,-79.07861111,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Stonewall Creek-Buffalo River",20802030602,"Buffalo River-Stonewall Creek","JM-F","JM29",NA
"2-MIN002.25","SSTUDY","STREAM","SCRO","Blue Ridge","Mill Creek @ rt 778 Lowesville rd",2,"RL","AMBNT",37.67027778,-79.09333333,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Stonewall Creek-Buffalo River",20802030602,"Buffalo River-Stonewall Creek","JM-F","JM29",NA
"2-MIU000.77","BIOMON","STREAM","WCRO","Blue Ridge","Above Rt. 615",2,"RB","AMBNT",37.56195833,-80.04299722,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Mill Creek-Craig Creek",20802011203,"Craig Creek-Mill Creek","JU-L","JU48",NA
"2-MIU001.75","SSTUDY","STREAM","WCRO","Blue Ridge","Below pond at Fenwick Mines (USFS 6514)",2,"RB","AMBNT",37.56785,-80.0553,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Mill Creek-Craig Creek",20802011203,"Craig Creek-Mill Creek","JU-L","JU48","USFS 6514"
"2-MIU002.97","SSTUDY","STREAM","WCRO","Blue Ridge","Upstr of pond at Fenwick Mines",2,"RB","AMBNT",37.58145833,-80.0454,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Mill Creek-Craig Creek",20802011203,"Craig Creek-Mill Creek","JU-L","JU48","USFS 6515"
"2-MIV000.39","AWTSHD","STREAM","WCRO","Blue Ridge","ROUTE 694, GALA - BOTETOURT COUNTY",2,"RB","AMBNT",37.68777778,-79.80638889,2,"Mid Atlantic","James River Basin","UPPER JAMES",2080201,"Upper James","Smith Branch-Mill Creek",20802010903,"Mill Creek-Smith Branch","JU-I","JU39",NA
"2-MLY005.39","BIOMON","STREAM","SCRO","Blue Ridge","Mallorys Creek @ rt 606",2,"RB","AMBNT",37.59313889,-78.74991667,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-BUFFALO",2080203,"Middle James Buffalo","Mallorys Creek-James River",20802030803,"James River-Mallorys Creek","JM-H","JM34",NA
"2-MTC001.24","AWTSHD","STREAM","SCRO","Blue Ridge","Mountain Cr @ Rt 628",2,"AW","AMBNT",37.1925,-78.37166667,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Mountain Creek",20802070303,"Mountain Creek","JA-C","JA12",NA
"2-MTC005.27","BIOMON","STREAM","SCRO","Blue Ridge","Mountain Creek @ Rte 632",2,"RB","AMBNT",37.14727778,-78.34677778,2,"Mid Atlantic","James River Basin","APPOMATTOX",2080207,"Appomattox","Mountain Creek",20802070303,"Mountain Creek","JA-C","JA12",NA
"2-MUY001.23","AWTSHD","STREAM","PRO","Blue Ridge","MUDDY CREEK, RT. 684 BRIDGE",2,"AW","AMBNT",37.64694444,-78.08444444,2,"Mid Atlantic","James River Basin","MIDDLE JAMES-WILLIS",2080205,"Middle James Willis","Muddy Creek",20802050402,"Muddy Creek","JM-S","JM71",NA
