"ID305B_1","ID305B_2","ID305B_3","DEPTH","STATION_ID","REGION","STATION_TYPE_1","STATION_TYPE_2","STATION_TYPE_3","STATION_LAT","STATION_LON","WATERSHED_ID","VAHU6","TEMP_VIO","TEMP_SAMP","TEMP_STAT","DO_VIO","DO_SAMP","DO_STAT","PH_VIO","PH_SAMP","PH_STAT","ECOLI_VIO","ECOLI_SAMP","ECOLI_STAT","ENTER_SAMP","ENTER_VIO","ENTER_STAT","WAT_MET_VIO","WAT_MET_STAT","WAT_TOX_VIO","WAT_TOX_STAT","SED_MET_VIO","SED_MET_STAT","SED_TOX_VIO","SED_TOX_STAT","FISH_MET_VIO","FISH_MET_STAT","FISH_TOX_VIO","FISH_TOX_STAT","BENTHIC_STAT","NUT_TP_VIO","NUT_TP_SAMP","NUT_TP_STAT","NUT_CHLA_VIO","NUT_CHLA_SAMP","NUT_CHLA_STAT","COMMENTS"
"VAW-H01R_JMS04A00",,,"S","2-JMS282.28","BRRO","A","TR",,"37.59119444","-79.38094444","H01","JM01",0,12,"S",0,12,"S",0,12,"S",4,12,"Review",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I27R_JMS01A00",,,"S","2-JMS297.28","BRRO","FPM","B","APROB","37.5791","-79.58219445","I27","JU58",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-I27R_JMS01A00",,,"S","2-JMS298.17","BRRO","PA",,,"37.58016667","-79.59838889","I27","JU58",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I27R_JMS02A14",,,"S","2-JMS309.13","BRRO","A",,,"37.53","-79.67777778","I27","JU56",0,24,"S",0,24,"S",0,24,"S",6,24,"Review",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-I24R_JMS01A10",,,"S, B","2-JMS312.32","BRRO","FPM",,,"37.5389","-79.7197","I24","JU54",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,1,,,1,,"Not Analyzed by App"
"VAW-I24R_JMS01A10",,,"S","2-JMS313.85","BRRO","A",,,"37.54766667","-79.74255556","I24","JU54",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,11,,,11,,"Not Analyzed by App"
"VAW-I18R_JMS01A00","VAW-I18R_JMS02A00",,"S","2-JMS345.73","BRRO","A","B",,"37.77555556","-79.78083333","I18","JU37",0,40,"S",0,40,"S",0,38,"S",3,36,"S",6,1,"Review",,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,35,,,35,,"Not Analyzed by App"
"VAW-I18R_JMS02A00",,,"S","2-JMS346.34","BRRO","FPM",,,"37.7831","-79.77588889","I18","JU37",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-I21R_JOB02A02",,,"S, B","2-JOB013.77","BRRO","FPM",,,"37.4811","-80.2604","I21","JU45",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-H03R_JTH01A06",,,"S","2-JTH006.53","BRRO","A","B",,"37.46833333","-79.26305556","H03","JM07",0,15,"S",0,15,"S",0,15,"S",8,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAW-I09R_KAR01A00",,,"S","2-KAR001.59","BRRO","A",,,"37.77527778","-79.89416667","I09","JU22",1,12,"S",0,12,"S",0,11,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I24R_LAP01A08",,,"S","2-LAP001.20","BRRO","A",,,"37.61094167","-79.80160555","I24","JU51",0,12,"S",0,12,"S",0,12,"S",6,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H02R_LIF01A02",,,"S","2-LIF000.08","BRRO","B",,,"37.67155556","-79.28338889","H02","JM05",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-I22R_LIP01A04",,,"S","2-LIP001.00","BRRO","A",,,"37.63305555","-79.85638889","I22","JU49",0,12,"S",0,12,"S",0,12,"S",7,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I26R_LMC01A00",,,"S","2-LMC000.40","BRRO","A","TR",,"37.51611111","-79.70972222","I26","JU55",0,36,"S",0,36,"S",0,36,"S",10,36,"Review",6,3,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,36,,,36,,"Not Analyzed by App"
"VAW-H11R_LOB01A04",,,"S","2-LOB000.37","BRRO","FPM","B",,"37.65805833","-79.17571389","H11","JM28",0,7,"S",0,7,"S",1,7,"Review",,,,,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,6,,,6,,"Not Analyzed by App"
"VAW-I23R_LPS01A18",,,"S","2-LPS000.10","BRRO","RB",,,"37.60371944","-80.07896944","I23","JU47",0,2,"S",0,2,"S",1,2,"Review",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-I25R_LTQ01A04",,,"S","2-LTQ000.64","BRRO","B",,,"37.45472222","-80.01694444","I25","JU52",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-I26R_MIA01A04",,,"S","2-MIA000.79","BRRO","A","TM",,"37.50395","-79.73976944","I26","JU55",0,18,"S",0,18,"S",0,18,"S",3,18,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,18,,,18,,"Not Analyzed by App"
"VAW-H11R_MIN01A08",,,"M","2-MIN002.25","BRRO","SS","CR",,"37.67027778","-79.09333333","H11","JM29",,,,,,,,,,,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-I22R_MIU01A02",,,"S","2-MIU000.77","BRRO","B","A",,"37.56195833","-80.04299722","I22","JU48",0,5,"S",0,5,"S",0,5,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-I22R_MIU01A02",,,"S","2-MIU001.75","BRRO","B","A",,"37.56785","-80.0553","I22","JU48",0,1,"S",0,1,"S",1,1,"Review",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-I22R_MIU02A02",,,"S","2-MIU002.97","BRRO","B","A",,"37.58145833","-80.0454","I22","JU48",0,1,"S",0,1,"S",1,1,"Review",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-I18R_MIV01A00",,,"S","2-MIV000.39","BRRO","A","B",,"37.68777778","-79.80638889","I18","JU39",0,14,"S",0,14,"S",0,14,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,14,,,14,,"Not Analyzed by App"
"VAW-I27R_NRT02A08",,,"S","2-NRT001.14","BRRO","B","A",,"37.54416667","-79.6025","I27","JU57",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-I08R_OGL01A00",,,"S","2-OGL000.23","BRRO","A",,,"37.806725","-80.06628611","I08","JU14",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I08R_OGL02A02",,,"S","2-OGL005.53","BRRO","B","FPM",,"37.83986389","-80.12245833","I08","JU14",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-H05R_OPP01A00",,,"S","2-OPP007.03","BRRO","B",,,"37.34472222","-79.14222222","H05","JM11",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-H02R_POL01A00","VAW-H02R_POL02A00",,"S","2-POL000.04","BRRO","A",,,"37.51","-79.26916667","H02","JM06",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H02R_POL01B14","VAW-H02R_POL02A00",,"S","2-POL007.20","BRRO","TM",,,"37.579","-79.263","H02","JM05",0,12,"S",0,11,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H02R_POL02A00","VAW-H02R_POL03A02",,"S","2-POL008.53","BRRO","A","B",,"37.60027778","-79.26388889","H02","JM05",0,23,"S",0,22,"S",0,23,"S",3,23,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,23,,,23,,"Not Analyzed by App"
"VAW-H02R_POL03A02",,,"S","2-POL010.11","BRRO","FPM","B",,"37.61011111","-79.25310833","H02","JM05",0,12,"S",0,11,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAC-H02R_POL04A02",,,"M, S","2-POL017.59","BRRO",,,,"37.66944445","-79.27666667","H02","JM04",37,207,"Review",85,207,"Review",3,207,"S",0,13,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,14,,,14,,"Not Analyzed by App"
"VAW-H02R_POL07B02",,,"S","2-POL028.68","BRRO","A",,,"37.746","-79.269","H02","JM04",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I11R_POT01A00","VAW-I11R_POT02A02",,"S","2-POT000.12","BRRO","A","TR",,"37.75166667","-79.99694444","I11","JU20",0,34,"S",0,34,"S",0,34,"S",4,34,"Review",3,1,"Review",,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,34,,,34,,"Not Analyzed by App"
"VAW-I11R_POT02A02",,,"S","2-POT007.48","BRRO","A",,,"37.72852778","-80.04231389","I11","JU19",0,12,"S",0,12,"S",0,11,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I10R_POT03A02","VAW-I10R_POT02A02",,"S","2-POT030.66","BRRO","A",,,"37.60083333","-80.21861111","I10","JU18",2,12,"Review",0,12,"S",0,12,"S",0,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I22R_PTR01B06",,,"S","2-PTR007.37","BRRO","B","A",,"37.60940833","-79.91268056","I22","JU49",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-I22R_PTR01B06",,,"S","2-PTR008.43","BRRO","B","A",,"37.60339167","-79.92656667","I22","JU49",0,3,"S",0,3,"S",0,3,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-H02R_RBT01A00",,,"S","2-RBT000.59","BRRO","B",,,"37.71602778","-79.29619444","H02","JM04",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-H01R_RED01A00",,,"S","2-RED000.16","BRRO","A","TM",,"37.52388889","-79.35166667","H01","JM02",0,12,"S",0,12,"S",0,12,"S",6,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H01R_RED01A00",,,"S, B","2-RED003.65","BRRO","FPM",,,"37.50894167","-79.38351389","H01","JM02",0,6,"S",0,6,"S",0,6,"S",1,3,"Review",3,1,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,6,,,6,,"Not Analyzed by App"
"VAW-H01R_RED02A02",,,"S","2-RED008.96","BRRO","B","A",,"37.49856111","-79.44796111","H01","JM02",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-H12R_RTD01A00",,,"S","2-RTD003.08","BRRO","A","B",,"37.58194444","-79.0275","H12","JM30",0,12,"S",0,12,"S",0,12,"S",4,12,"Review",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H12R_RTD02A00",,,"S","2-RTD003.30","BRRO","A","B",,"37.58388889","-79.03083333","H12","JM30",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H12R_RTD03A14",,,"S","2-RTD007.61","BRRO","TM",,,"37.553","-79.072","H12","JM30",0,11,"S",0,11,"S",0,11,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAC-H11R_ZZZ01B14",,,"S, M","2-SHS001.00","BRRO",,,,"37.67277778","-79.12","H11","JM29",0,80,"S",39,80,"Review",12,80,"Review",1,14,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,14,,,14,,"Not Analyzed by App"
"VAW-I18R_SKG01A00",,,"S","2-SKG001.04","BRRO","A",,,"37.69194444","-79.80138889","I18","JU38",0,12,"S",0,12,"S",0,12,"S",2,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I09R_SMH04A00",,,"S","2-SMH005.09","BRRO","RB",,,"37.85884722","-79.86570833","I09","JU24",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-I06R_SSC01A02",,,"S","2-SSC000.25","BRRO","A",,,"37.66833333","-80.23694445","I06","JU12",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H05R_STW01A08",,,"S","2-STW001.72","BRRO","A",,,"37.45916667","-78.95833333","H05","JM14",0,24,"S",0,24,"S",0,24,"S",6,24,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,24,,,24,,"Not Analyzed by App"
"VAW-H05R_STW01A08",,,"S","2-STW004.84","BRRO","FPM",,,"37.42569444","-78.97408333","H05","JM14",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,1,"Review",0,"S",0,"S",0,"S","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-H12R_TNR01A08",,,"S","2-TNR000.25","BRRO","A","B",,"37.59888889","-78.99583333","H12","JM29",0,14,"S",0,14,"S",0,14,"S",4,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,12,,,12,,"Not Analyzed by App"
"VAC-H11R_ZZZ01A00",,,"S, M","2-TRH000.40","BRRO",,,,"37.66944445","-79.1375","H11","JM28",0,99,"S",48,99,"Review",22,99,"Review",1,14,"S",,,,,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,14,,,14,,"Not Analyzed by App"
"VAW-I19R_TTC01A02",,,"S","2-TTC001.14","BRRO","B","A",,"37.39020556","-80.19619722","I19","JU41",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,2,,,2,,"Not Analyzed by App"
"VAW-H06R_WIC01A00",,,"S","2-WIC000.40","BRRO","A","B",,"37.50666667","-78.89777778","H06","JM16",0,12,"S",0,12,"S",0,12,"S",3,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H06R_WIC01A00",,,"S","2-WIC005.69","BRRO","B",,,"37.4747","-78.8972","H06","JM16",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-H05R_WKF01A10",,,"S","2-WKF000.72","BRRO","A",,,"37.50777778","-78.93666667","H05","JM15",0,12,"S",0,12,"S",0,12,"S",1,12,"S",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-I23R_XRA02A18",,,"S","2-XRA000.47","BRRO","FPM","B",,"37.5532","-80.11986667","I23","JU47",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",,,0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-I17R_XSP01A02",,,"S","2-XSP000.97","BRRO","A",,,"37.8307","-79.6771","I17","JU36",0,2,"S",0,2,"S",1,2,"Review",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-I26R_XUL01A10",,,"S","2-XUL000.10","BRRO","B","A",,"37.4606","-79.81906944","I26","JU55",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-H01R_XWQ01A06",,,"S","2-XWQ000.02","BRRO","B",,,"37.50831667","-79.38367222","H01","JM02",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-I19R_XZQ01A08",,,"S","2-XZQ000.76","BRRO","B","A",,"37.47605","-80.11728056","I19","JU43",0,1,"S",0,1,"S",,,,,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-I27R_YST01A02",,,"S","2-YST000.64","BRRO","FPM","B",,"37.50669444","-79.629","I27","JU57",0,2,"S",0,2,"S",0,2,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-I11R_ZAE01A12",,,"S","2-ZAE000.24","BRRO","B","A",,"37.66944445","-80.08472222","I11","JU19",0,1,"S",0,1,"S",0,1,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,0,,,0,,"Not Analyzed by App"
"VAW-H05R_ANC01A16",,,"S","2BANC000.09","BRRO","A",,,"37.546","-78.869","H05","JM17",0,12,"S",0,12,"S",0,12,"S",5,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H06R_BKF01A16",,,"S","2BBKF002.05","BRRO","B",,,"37.44177778","-78.87219444","H06","JM16",0,4,"S",0,4,"S",0,4,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-H04R_FWN02A18",,,"S","2BFWN000.66","BRRO","B",,,"37.47619722","-79.15359722","H04","JM08",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,0,,,0,,"Not Analyzed by App"
"VAW-H04R_HAZ02A08",,,"S","2BHAZ008.29","BRRO","FPM","A",,"37.4934","-79.15263889","H04","JM08",0,12,"S",0,12,"S",0,12,"S",6,12,"Review",,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App",,,12,,,12,,"Not Analyzed by App"
"VAW-H04R_HAZ02A08",,,"S","2BHAZ008.51","BRRO","FPM","A",,"37.49619444","-79.1515","H04","JM08",0,2,"S",0,2,"S",0,2,"S",1,1,"Review",1,1,"Review",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
"VAW-H02R_HOY01A02",,,"S","2BHOY002.92","BRRO","B",,,"37.59262778","-79.23449722","H02","JM06",0,2,"S",0,2,"S",0,2,"S",,,,,,,,,,,,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,1,,,1,,"Not Analyzed by App"
"VAW-H08R_JMS01A00",,,"S","2BJMS220.34","BRRO","FPM",,,"37.633889","-78.815583","H08","JM20",0,1,"S",0,1,"S",0,1,"S",0,1,"S",1,0,"S",0,"S",0,"S",,,"Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Not Analyzed by App","Review",,2,,,2,,"Not Analyzed by App"
